ID,RS,AG_ECO,MVT_CREDIT 2016 (kD),MVT_DEBIT 2016 (kD),T_I (%),NBR_IMP,D_M_R (jours),R_R_B (%),MVT_CONFIE_CG (kD),ANC_DERN_IMP_J,POID_IMP (%),NBR_JR_DEB,NBR_CPT_CLT,NBR_JOUR_DAUT,SAISIE_ARRET_CPTE,ANC_PREMIER_IMPAY,NBR_REPORT,NBR_REECHL,NBR_CONSOLD,"NBRREP+REECHL+CONSOD 2016
","IND_REP+REECHL+CONSOD 2016
","REP_OR_REECH_OR_CONSOD2016
",BOOL_INTERD_CHQ,NBR_PREAVIS_CHQ,NBR_CHQ_REG,MONT_AUT (mD),MONT_UTIL_2016 (mD),Code_ACTIV,S ACTIV,SS ACTIV,DATE_ANC_RELATION_CLIENT_2 (year),LIB_CATP,COD_NAT1_PAYS,BOOL_RES_PERS,CODE_POSTAL,COD_GOUV_GOUV,COD_TRIB_TRIB,COD_SECT_PERS,FJ,COD_ETAT_CLT,COD_GRP_GRP,UIB_2015,UIB_2016,BCT_2015,BCT_2016,ENCOURS_2015,ENCOURS_2016,ENCOURS/ENG_2015 (%),ENCOURS/ENG_2016 (%),IMP_UIB_2015 (kD),IMP_UIB_2016 (kD),IMP/ENG_2015 (%),IMP/ENG_2016 (%),DEB_UIB_2015 (kD),DEB_UIB_2016 (kD),DEB/ENG_2015 (%),DEB/ENG_2016 (%),IMP_PR_2015,IMP_INT_2015,IMP_PR_2016,IMP_INT_2016,UIB / BCT2015 (%),UIB / BCT2016 (%),Croi_BCT,Croi_UIB,Etat 2016
40307,STE NETTOYAGE SERVICE,SNF,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,3,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,600.7,94,ILSE,AUTRE_SERV,4720,SCCG,TUN,RES,1002,0,1,V,SARL,C,PAS GPE,2.74745,2.825054,2.749,2.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523096,0.0,0.1903932737629438,0.0,0.0,0.0,0.0,0.0,0.9994361586031283,0.9993116377785639,0.02837395416515087,0.02824582794955344,0
40324,STE TRAVAUX DE BATIMENT ET HYDRAULIQUES,SNF,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,3,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,194.327,35,CONSTR,BTP,4379,SCCG,TUN,RES,1200,0,1,V,SARL,A,PAS GPE,0.138719,0.194327,0.139,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138719,0.194327,1.0,1.0,0.0,0.0,0.0,0.0,0.9979784172661871,1.001685567010309,0.3956834532374101,0.400867941666246,0
40414,SOCIETE LE PROGRES AGRICOLE,SNF,0.3,0.234498,0.0,0,0.0,0.0,0.0,0,0.0,6,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,943.242,241,COM_Rep_Auto,COM,4762,SCCG,TUN,RES,7030,0,1,V,SARL,A,PAS GPE,0.847206,0.73746,0.847,0.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.847206,0.73746,1.0,1.0,0.0,0.0,0.0,0.0,1.00024321133412,1.000624151967435,-0.1298701298701299,-0.1295387426434657,0
40531,SOCIETE GENERAL INTERNATIONAL TRADING,SNF,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,5,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,1579.675,241,COM_Rep_Auto,COM,4734,SCCG,TUN,RES,8000,0,1,V,SARL,A,PAS GPE,1.32742,1.579675,1.327,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32742,1.579675,1.0,1.0,0.0,0.0,0.0,0.0,1.000316503391108,0.9997943037974683,0.1906556141672948,0.190034051016257,0
40663,STE EL GHOFRANE DE COM,SNF,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,9,1,0,NON,0,0,0,0,0,0,0,OUI,1,0,0.0,1068.973,55,COM_Rep_Auto,COM,3774,SCCG,TUN,RES,4000,0,1,V,SUARL,A,PAS GPE,0.665896,1.068973,28.324,25.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.665896,1.068973,1.0,1.0,0.0,0.0,0.0,0.0,0.02350995622087276,0.04157971916449493,-0.0923245304335546,0.6053152444225522,0
40726,STE IMAGERIE MEDICALE DE KASSERINE,SNF,1080.526113,139.28068,0.0,0,0.0,0.0,0.0,0,0.0,79,1,0,NON,0,0,0,0,0,0,0,NON,0,3,0.0,35393.002,122,SAS,AUTRE_SERV,5161,SCCG,TUN,RES,1200,0,1,V,SARL,A,PAS GPE,9.238439,9.042768,430.409,309.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.238439,9.042768,1.0,1.0,0.0,0.0,0.0,0.0,0.02146432579244393,0.02925912935436067,-0.281943453784656,-0.02118009330364135,0
40735,"STE CIVILE IMMOBILIERE""JARDIN D'ELMENZEH",SNF,0.0,0.184455,0.0,0,0.0,0.0,0.0,0,0.0,5,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,395.794,41,ILSE,PI,4280,SCCG,TUN,RES,1004,0,1,V,SNC,A,PAS GPE,0.26651,0.395794,0.267,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26651,0.395794,1.0,1.0,0.0,0.0,0.0,0.0,0.9981647940074907,0.9994797979797979,0.4831460674157304,0.4850999962477953,0
40827,SOCIETE ANGEL TRAVEL,SNF,155.326073,31.492138,0.0,0,0.0,0.0,0.0,0,0.0,23,1,0,NON,0,0,0,0,0,0,0,NON,0,3,0.0,766.13,77,TC,AUTRE_SERV,4432,SCCG,TUN,RES,4011,0,1,V,SARL,A,PAS GPE,71.0,71.169044,212.339,196.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169044,0.0,0.002375246181471821,0.0,0.0,0.0,0.0,0.3343709822500812,0.3628907437906964,-0.07639670526846232,0.002380901408450598,0
40898,SOCIETE GENERALE DE TRAVAUX,SNF,9346.218709,5680.597868,0.5,11,32.909,0.4815,4845.702,9,0.5185,251,1,0,NON,0,1,0,0,1,1,1,NON,181,713,168060.0,168060.0,35,CONSTR,BTP,4278,SCCG,TUN,RES,2013,0,1,V,SARL,A,PAS GPE,1529.181195,2624.253028,1613.098,2699.04,522.21,483.805,0.3414964830246948,0.184359128040606,0.0,0.0,0.0,0.0,514.56572,828.334461,0.3364975463224945,0.3156458055537776,0.0,0.0,0.0,0.0,0.9479778630932529,0.9722912694884107,0.6732027440366302,0.7161164658449779,0
40938,STE LES FILS DE NAOUALI HAMDA,SNF,0.1,0.364078,0.0,0,0.0,0.0,0.0,0,0.0,8,1,0,NON,0,0,0,0,1,0,0,OUI,1,0,0.0,1514.678,83,COM_Rep_Auto,COM,5597,SCCG,TUN,RES,2090,0,1,V,SARL,A,PAS GPE,1.201823,1.514678,1.202,1.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.201823,1.514678,1.0,1.0,0.0,0.0,0.0,0.0,0.9998527454242929,0.9997874587458746,0.2603993344425957,0.2603170350376052,0
40945,REPARATION CARROSSERIE GLE,SNF,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,0.0,208,CONSTR,AUTRE_SERV,5813,SCCG,TUN,RES,2090,0,1,V,SARL,A,PAS GPE,0.4833,0.4833,0.531,0.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9101694915254237,1.000621118012422,-0.09039548022598876,0.0,0
52259,"STE.COMPTOIR DU     SUD"" ART.SANITAIRES""",SNF,0.0,0.133043,0.0,0,0.0,0.0,0.0,0,0.0,5,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,209.753,3,COM_Rep_Auto,COM,1877,SCCG,TUN,RES,4180,0,1,V,SARL,A,PAS GPE,0.099794,0.209753,300.433,150.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099794,0.209753,1.0,1.0,0.0,0.0,0.0,0.0,0.0003321672386189267,0.001396398375607483,-0.5000216354395156,1.10185983125238,0
53879,TANIT ETUDES,SNF,290.609537,56.880005,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,NON,0,0,0,0,0,0,0,NON,0,39,0.0,0.0,202,ILSE,AUTRE_SERV,8334,SCCG,TUN,RES,1000,0,1,V,SARL,A,PAS GPE,0.2937,0.2937,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3356571428571429,0.3356571428571429,0.0,0.0,1
54042,SOCOBO,SNF,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,6,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,2109.966,48,COM_Rep_Auto,COM,9040,SCCG,TUN,RES,4000,0,1,V,SA,A,PAS GPE,1.802624,1.709966,1.803,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.802624,1.709966,1.0,1.0,0.0,0.0,0.0,0.0,0.9997914586799779,0.9999801169590644,-0.0515806988352745,-0.05140173436057649,0
54609,STE HUILLERIE ROMANE ET BELCAIED,SNF,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,5,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,4469.09,128,IAA,IND_MANU,7730,SCCG,TUN,RES,8050,0,1,V,SARL,A,PAS GPE,3.916696,4.46909,3.917,4.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.916696,4.46909,1.0,1.0,0.0,0.0,0.0,0.0,0.9999223895838653,1.000020138733497,0.1409241766658158,0.1410357096900039,0
55066,S T I R A S,SNF,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,5,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,3743.009,9,ILSE,AUTRE_SERV,8464,SCCG,TUN,RES,1000,0,1,V,SARL,A,PAS GPE,3.266039,3.743009,3.266,3.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.266039,3.743009,1.0,1.0,0.0,0.0,0.0,0.0,1.000011941212492,1.000002404488378,0.1460502143294549,0.1460392848952508,0
55388,O.P.C.I.E,SNF,882.301508,204.660348,0.0,0,1.667,1.0,0.0,0,0.0,122,1,0,NON,0,0,0,0,0,0,0,OUI,3,61,5320.475,5320.475,12,ILSE,AUTRE_SERV,8810,SCCG,TUN,RES,1002,0,1,V,SARL,A,PAS GPE,23.975369,58.974838,66.903,74.937,0.0,49.152542,0.0,0.8334493771733633,0.0,0.0,0.0,0.0,17.165369,2.454296,0.7159584905658803,0.04161598544789559,0.0,0.0,0.0,0.0,0.3583601482743673,0.7869922468206627,0.1200843011524146,1.459809398553991,0
55445,STE BEN RACHDI,SNF,5411.561797,5270.83625,0.0,0,1.429,1.0,485.469,0,0.0,503,2,0,NON,0,0,0,0,0,0,0,NON,0,1747,0.0,100000.0,146,COM_Rep_Auto,COM,9518,SCCG,TUN,RES,2190,0,1,V,SARL,A,PAS GPE,179.330249,236.577769,211.986,462.178,48.0,60.0,0.2676625960631996,0.2536163911495843,0.0,0.0,0.0,0.0,131.330249,176.577769,0.7323374039368004,0.7463836088504157,0.0,0.0,0.0,0.0,0.8459532657817025,0.5118758768266771,1.180228883039446,0.3192295796120821,0
55585,COM IND TRV E M   CITEM,SNF,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,0.0,70,COM_Rep_Auto,COM,1877,SCCG,TUN,RES,3000,0,1,V,SARL,A,PAS GPE,0.0,0.0,47.131,47.131,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
56044,SOCIETE ISICAMA,SNF,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,3,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,953.757,78,Act_INC,Act_INC,7348,SCCG,TUN,RES,2080,0,1,V,SARL,A,PAS GPE,0.857156,0.0,0.857,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.857156,0.0,1.0,,0.0,0.0,0.0,0.0,1.00018203033839,0.0,-1.0,-1.0,0
56324,RATEL,SNF,10.07779,0.122984,0.0,0,0.0,0.0,0.0,0,0.0,5,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,129.031,16,Autre_IND_MANU,IND_MANU,8334,SCCG,TUN,RES,2034,0,1,V,SARL,A,PAS GPE,0.02746,0.129031,0.027,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02746,0.129031,1.0,1.0,0.0,0.0,0.0,0.0,1.017037037037037,1.000240310077519,3.777777777777778,3.698871085214859,0
56728,"HYDRAULIC SYSTEMS OF AFRICA ""HY.S.A""",SNF,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,0.0,91,COM_Rep_Auto,COM,7269,SCCG,TUN,RES,1002,0,1,V,SARL,C,PAS GPE,0.0,0.0,108.79,112.111,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.03052670282195047,,0
57045,S E M A G TEL,SNF,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,5,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,140.837,78,Act_INC,Act_INC,9447,SCCG,TUN,RES,1002,0,1,V,SARL,A,PAS GPE,0.0,0.140837,0.0,0.140837,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0
57170,SOCIETE PLAVIS MAGHREB,SNF,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,0.0,28,ILSE,AUTRE_SERV,8640,SCCG,TUN,RES,1002,0,1,V,SARL,C,PAS GPE,0.0,0.0,23.876,24.646,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.03224995811693754,,0
57460,STE TUNISO-ITALIENNE DE TRAVAUX PUBLICS,SNF,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,0.0,35,CONSTR,BTP,8130,SCCG,TUN,RES,1009,0,1,V,SARL,A,PAS GPE,0.0,0.0,11.918,11.918,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
57524,STE POLYTRONIX,SNF,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,0.0,156,ILSE,AUTRE_SERV,7411,SCCG,TUN,RES,2000,0,1,V,SARL,A,PAS GPE,0.0,0.0,0.38,0.38,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
57555,STE INTER SERVICES GENERALES:I.S.G,SNF,337.342651,153.589407,0.5,1,13.5,0.18868,28.923,47,0.81132,121,1,0,NON,0,0,0,0,0,0,0,OUI,17,27,10600.0,10600.0,94,ILSE,AUTRE_SERV,7947,SCCG,TUN,RES,6000,0,1,V,SARL,A,PAS GPE,0.24756,8.557528,0.248,8.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24756,8.557528,1.0,1.0,0.0,0.0,0.0,0.0,0.998225806451613,0.999944846926852,33.50806451612903,33.56749070932299,0
57852,MEDIA INFORMATIQUE,SNF,329.539464,21.986245,0.0,0,0.0,0.0,0.0,0,0.0,84,1,0,NON,0,0,0,0,0,0,0,NON,0,56,0.0,3000.0,81,COM_Rep_Auto,COM,7851,SCCG,TUN,RES,2000,0,1,V,SARL,A,PAS GPE,3.215655,4.33114,6.135,5.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.215655,4.33114,1.0,1.0,0.0,0.0,0.0,0.0,0.5241491442542787,0.7645436893203884,-0.07660961695191515,0.3468920017850174,0
57887,MATUPLAS          SARL,SNF,14.962126,6.366462,0.0,0,19.0,1.0,0.0,0,0.0,34,1,0,NON,0,0,0,0,0,0,0,NON,0,10,1969.162,1969.162,66,ICP,IND_MANU,10188,SCCG,TUN,RES,8070,0,1,V,SARL,A,PAS GPE,7.201836,16.818223,7.202,16.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.201836,16.818223,1.0,1.0,0.0,0.0,0.0,0.0,0.9999772285476257,1.000013259602806,1.335184670924743,1.335268812008493,0
163781,S M V D A  JOUGGAR,SNF,0.0,0.168543,0.0,0,0.0,0.0,0.0,0,0.0,5,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,519.122,155,AGR_Ch_S,AGR,6806,SCCG,TUN,RES,1140,0,1,V,SA,A,PAS GPE,0.381122,0.519122,7.015,0.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.381122,0.519122,1.0,1.0,0.0,0.0,0.0,0.0,0.05432957947255881,1.000235067437379,-0.926015680684248,0.362088779970718,0
163784,STE LE PROGRES AGRICOLE,SNF,0.0,0.263342,0.0,0,0.0,0.0,0.0,0,0.0,5,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,981.193,155,AGR_Ch_S,AGR,3742,SCCG,TUN,RES,1000,0,1,V,SARL,A,PAS GPE,0.799315,0.981193,0.799,0.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.799315,0.981193,1.0,1.0,0.0,0.0,0.0,0.0,1.000394242803504,1.000196738022426,0.227784730913642,0.2275423331227364,1
163788,STE DOMAINE AGRICOLE KHADIJA,SNF,72.7,64.567262,0.0,0,0.0,0.0,0.0,0,0.0,16,1,0,NON,0,0,0,0,0,0,0,NON,0,21,0.0,2047.079,155,AGR_Ch_S,AGR,4568,SCCG,TUN,RES,2037,0,1,V,SARL,A,PAS GPE,8.342319,2.047079,8.342,2.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.342319,2.047079,1.0,1.0,0.0,0.0,0.0,0.0,1.000038240230161,1.000038593063019,-0.7546152001918005,-0.7546151136152909,0
163789,STE DEVELOPPEMENT AGRICOLE ESS,SNF,389.976452,48.126231,0.0,0,0.0,0.0,0.0,0,0.0,22,1,0,NON,0,0,0,0,0,0,0,NON,0,5,0.0,3470.041,155,AGR_Ch_S,AGR,8185,SCCG,TUN,RES,1110,0,1,V,SA,A,PAS GPE,32.745137,41.105453,32.745,41.105,30.0,40.0,0.9161665745970158,0.9731069014128126,0.0,0.0,0.0,0.0,2.745137,1.105453,0.08383342540298427,0.02689309858718745,0.0,0.0,0.0,0.0,1.000004183844862,1.00001102055711,0.2553061536112384,0.2553147357422874,0
163819,SMVDA EZZAHRA SA,SNF,209.226296,83.61114599999999,0.0,0,0.0,0.0,0.0,0,0.0,2,1,0,NON,0,0,0,0,0,0,0,NON,0,2,0.0,0.0,167,AGR_Ch_S,AGR,7632,Copp_Serv_Agr,TUN,RES,1100,0,1,V,SA,A,PAS GPE,217.067657,294.090112,217.068,294.09,217.067657,294.090112,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999984198500008,1.000000380835799,0.3548289015423736,0.354831558346806,0
163858,S M V D A FIDH LASSOUED,SNF,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,6,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,2166.416,155,AGR_Ch_S,AGR,7648,SCCG,TUN,RES,1001,0,1,V,SA,A,PAS GPE,1.869754,2.166416,4.606,4.902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.869754,2.166416,1.0,1.0,0.0,0.0,0.0,0.0,0.4059387755102041,0.4419453284373724,0.06426400347373007,0.158663653079496,0
163905,"""SC AGRICOLE """"DALIA"""" .                                               """,SNF,66.94215799999999,49.454512,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,NON,0,0,0,0,0,0,0,NON,0,6,0.0,0.0,22,AGR_Ch_S,AGR,3991,SCCG,TUN,RES,1004,0,1,V,SC,A,PAS GPE,0.0,100.8,0.0,169.027,0.0,100.8,,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.5963544285824158,,,0
175467,STE ABDELKEFI       EXP AGRI,SNF,0.0,1.735009,0.0,0,0.0,0.0,0.0,0,0.0,5,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,13756.042,167,AGR_Ch_S,AGR,1877,SCCG,TUN,RES,0,0,1,V,INC,A,PAS GPE,12.361137,13.756042,12.361,13.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.361137,13.756042,1.0,1.0,0.0,0.0,0.0,0.0,1.000011083245692,1.000003053213143,0.1128549470107596,0.1128460108483549,0
231038,"SOCIETE DE DEVELOPPENT AGRICOLE ""ROUMANI",SNF,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,5,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,2986.611,167,AGR_Ch_S,AGR,9991,SCCG,TUN,RES,8170,0,1,V,SA,A,PAS GPE,2.61431,2.986611,3441.508,3568.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61431,2.986611,1.0,1.0,0.0,0.0,0.0,0.0,0.0007596408318678906,0.0008370002286846819,0.03682223025487663,0.1424088956550675,0
1204875,SOCIETE TUNISHOES - SARL,SNF,217.14266,217.091711,0.0,0,0.0,0.0,0.0,0,0.0,76,5,0,NON,0,0,0,0,0,0,0,NON,0,14,0.0,88355.592,23,ICC,IND_MANU,9102,SCCG,TUN,RES,8030,0,1,V,SARL,A,PAS GPE,46.810159,28.826687,46.81,28.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.810159,28.826687,1.0,1.0,0.0,0.0,0.0,0.0,1.000003396710105,0.9999891421237034,-0.3841700491348002,-0.3841788275062257,0
1204876,STE LA FIDELITE,SNF,0.0,0.07953700000000001,0.0,0,0.0,0.0,0.0,0,0.0,6,3,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,292.449,42,PPA,AGR,7236,SCCG,TUN,non RES,3065,0,1,V,SARL,A,PAS GPE,0.218812,0.292449,0.219,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218812,0.292449,1.0,1.0,0.0,0.0,0.0,0.0,0.9991415525114156,1.001537671232877,0.3333333333333333,0.3365309032411385,0
1205000,SOCIETE TELETEK,SNF,1836.71383,1033.155597,0.0,0,0.0,0.0,0.0,0,0.0,1,3,0,NON,0,0,0,0,0,0,0,NON,0,72,0.0,0.0,242,TC,AUTRE_SERV,7410,SCCG,TUN,RES,1002,0,1,V,SA,A,PAS GPE,62.701922,28.93,62.702,28.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999987560205417,1.0,-0.5386112085738892,-0.5386106346149964,0
1205346,SOCIETE MIRIAM,SNF,222.947599,217.964482,0.0,0,0.0,0.0,0.0,0,0.0,64,1,0,NON,0,0,0,0,0,0,0,NON,0,29,0.0,30197.541,23,ICC,IND_MANU,6345,SCCG,TUN,RES,8030,0,1,V,SARL,A,PAS GPE,11.84957,0.0,41.127,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,11.84957,0.0,1.0,,0.0,0.0,0.0,0.0,0.2881214287451066,0.0,-1.0,-1.0,0
1206459,SOCIETE COSTA D'ALYSSA,SNF,0.0,0.341049,0.0,0,0.0,0.0,0.0,0,0.0,0,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,0.0,26,COM_Rep_Auto,COM,3718,SCCG,TUN,RES,3041,0,1,V,SARL,A,PAS GPE,0.699725,1.002279,0.7,1.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699725,1.002279,1.0,1.0,0.0,0.0,0.0,0.0,0.999607142857143,1.000278443113772,0.4314285714285715,0.4323898674479258,0
1236565,EFG  SA,SNF,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,5,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,52.274,28,ILSE,AUTRE_SERV,5988,SCCG,TUN,non RES,8050,0,1,V,SA,A,PAS GPE,0.005074,0.0,0.005,0.052,0.0,0.0,0.0,,0.0,0.0,0.0,,0.005074,0.052274,1.0,,0.0,0.0,0.0,0.0,1.0148,0.0,9.399999999999999,-1.0,0
1237157,FER PLUS,SNF,0.0,0.044041,0.0,0,0.0,0.0,0.0,0,0.0,4,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,134.299,244,Autre_IND_MANU,IND_MANU,6044,SCCG,TUN,non RES,1013,0,1,V,SARL,A,PAS GPE,0.090258,0.134299,0.09,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090258,0.134299,1.0,1.0,0.0,0.0,0.0,0.0,1.002866666666667,1.002231343283582,0.4888888888888889,0.4879456668660949,0
1247584,STE ARZAGOT,SNF,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,5,2,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,65.429,137,AGR_Ch_S,AGR,6723,SCCG,TUN,non RES,8000,0,1,V,SARL,A,PAS GPE,0.014553,0.0,0.015,0.065,0.0,0.0,0.0,,0.0,0.0,0.0,,0.014553,0.065429,1.0,,0.0,0.0,0.0,0.0,0.9702000000000001,0.0,3.333333333333334,-1.0,0
1251561,"STE "" ONUR PLASTIQUE """,SNF,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,5,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,68.94,130,ICP,IND_MANU,7012,SCCG,TUN,non RES,1095,0,1,V,SARL,A,PAS GPE,0.0177,0.06894,0.018,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0177,0.06894,1.0,1.0,0.0,0.0,0.0,0.0,0.9833333333333334,0.9991304347826087,2.833333333333334,2.894915254237288,0
1323867,SOCIETE GENERALE D'ENTREPRISE THABET,SNF,6822.617779,2312.666664,0.0,0,3.0,1.0,0.0,0,0.0,131,2,0,NON,0,0,0,0,0,0,0,NON,0,0,401000.0,401000.0,107,CONSTR,BTP,3690,SCCG,TUN,RES,2033,0,1,V,SARL,A,PAS GPE,1248.808454,832.0817910000001,2927.306,2034.567,401.0,0.0,0.3211060901418273,0.0,0.0,0.0,0.0,0.0,241.103513,174.273575,0.1930668488251602,0.2094428418996613,0.0,0.0,0.0,0.0,0.4266067346563701,0.4089724206673951,-0.3049694838872329,-0.3336994249720221,0
1329719,MEDICAFRIC,SNF,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,5,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,592.917,99, H_R,AUTRE_SERV,9539,SCCG,TUN,RES,2000,0,1,V,INC,A,PAS GPE,0.443157,0.592917,0.443,0.593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.443157,0.592917,1.0,1.0,0.0,0.0,0.0,0.0,1.000354401805869,0.9998600337268129,0.3386004514672685,0.3379389245797764,0
1352250,SOCIETE ALFA LAVAL EXPORT,SNF,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,5,1,0,NON,0,0,0,0,0,0,0,NON,0,0,0.0,52.133,78,Act_INC,Act_INC,1877,SCCG,TUN,non RES,0,0,1,V,SA,A,PAS GPE,0.0,0.052133,0.0,0.052133,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0
